Customer ID,Product ID,Purchase Amount,Purchase Date,Category
C195,P30,403.38,2023-05-09,Clothing
C406,P28,302.8,2023-03-15,Sports
C150,P50,291.63,2023-05-22,Home & Garden
C209,P12,228.71,2023-12-30,Home & Garden
C364,P49,435.79,2023-06-16,Sports
C476,P17,278.54,2023-05-14,Home & Garden
C281,P46,337.05,2023-01-07,Clothing
C411,P21,285.26,2023-12-17,Beauty
C237,P27,105.99,2023-06-21,Electronics
C157,P44,406.31,2023-10-15,Electronics
C365,P11,488.0,2023-05-29,Electronics
C487,P5,457.28,2023-09-30,Sports
C192,P4,335.82,2023-02-23,Electronics
C360,P6,461.48,2023-11-04,Home & Garden
C284,P17,131.45,2023-05-29,Home & Garden
C338,P10,362.26,2023-10-11,Electronics
C110,P23,89.2,2023-11-23,Home & Garden
C297,P39,216.75,2023-12-03,Beauty
C429,P7,372.07,2023-06-18,Electronics
C97,P20,473.74,2023-11-07,Clothing
C50,P19,222.88,2023-06-29,Clothing
C181,P49,131.27,2023-05-25,Sports
C413,P43,275.57,2023-03-14,Beauty
C67,P10,126.37,2023-12-13,Electronics
C144,P40,305.32,2023-02-21,Beauty
C360,P35,486.29,2023-02-21,Home & Garden
C329,P16,341.81,2023-03-14,Clothing
C314,P27,238.09,2023-11-01,Electronics
C328,P50,156.51,2023-10-21,Home & Garden
C239,P42,355.17,2023-11-13,Clothing
C294,P5,170.14,2023-11-22,Sports
C20,P11,65.47,2023-06-17,Electronics
C131,P11,275.07,2023-06-24,Electronics
C460,P24,438.21,2023-12-31,Clothing
C301,P41,224.62,2023-07-26,Beauty
C103,P34,445.54,2023-10-03,Clothing
C309,P20,227.49,2023-03-21,Clothing
C15,P46,481.46,2023-05-03,Clothing
C436,P49,121.79,2023-10-31,Sports
C55,P39,403.57,2023-05-08,Beauty
C464,P6,483.97,2023-03-19,Home & Garden
C415,P13,341.27,2023-09-23,Sports
C69,P45,479.53,2023-09-07,Home & Garden
C227,P33,164.36,2023-09-29,Home & Garden
C40,P37,67.18,2023-11-02,Home & Garden
C419,P42,308.2,2023-06-07,Clothing
C151,P27,446.86,2023-02-08,Electronics
C409,P28,364.64,2023-06-07,Sports
C289,P1,262.84,2023-04-25,Home & Garden
C250,P47,271.78,2023-07-13,Sports
C214,P5,15.38,2023-08-09,Sports
C312,P21,304.88,2023-03-11,Beauty
C251,P11,314.01,2023-10-22,Electronics
C8,P25,216.32,2023-04-09,Sports
C284,P18,360.35,2023-05-28,Home & Garden
C146,P22,418.09,2023-05-22,Electronics
C36,P24,283.91,2023-05-03,Clothing
C61,P28,229.15,2023-06-18,Sports
C453,P21,367.17,2023-04-03,Beauty
C176,P8,356.4,2023-04-01,Home & Garden
C60,P13,185.22,2023-05-31,Sports
C405,P4,485.39,2023-02-07,Electronics
C456,P24,365.81,2023-02-28,Clothing
C288,P43,70.75,2023-05-15,Beauty
C108,P19,344.68,2023-09-14,Clothing
C184,P27,459.38,2023-08-10,Electronics
C409,P10,357.37,2023-07-23,Electronics
C1,P37,341.42,2023-05-27,Home & Garden
C147,P32,105.63,2023-02-10,Clothing
C416,P6,240.88,2023-07-29,Home & Garden
C104,P14,134.12,2023-01-31,Sports
C156,P28,124.71,2023-06-05,Sports
C401,P9,80.89,2023-03-21,Sports
C364,P16,246.63,2023-03-24,Clothing
C389,P20,36.19,2023-12-12,Clothing
C82,P11,436.57,2023-10-05,Electronics
C93,P5,323.81,2023-10-08,Sports
C133,P34,233.05,2023-07-14,Clothing
C54,P29,271.99,2023-03-27,Electronics
C128,P28,56.93,2023-03-22,Sports
C277,P22,301.01,2023-03-02,Electronics
C72,P27,287.26,2023-04-15,Electronics
C267,P49,151.18,2023-02-24,Sports
C7,P41,61.9,2023-02-22,Beauty
C239,P48,118.07,2023-02-04,Home & Garden
C114,P15,275.59,2023-01-01,Electronics
C252,P50,477.78,2023-12-25,Home & Garden
C466,P31,386.45,2023-07-23,Beauty
C298,P34,347.2,2023-09-26,Clothing
C424,P19,459.99,2023-03-18,Clothing
C161,P35,255.64,2023-02-26,Home & Garden
C7,P13,125.81,2023-07-10,Sports
C101,P11,453.53,2023-03-23,Electronics
C58,P1,70.14,2023-07-02,Home & Garden
C373,P30,440.05,2023-03-10,Clothing
C346,P3,378.73,2023-09-01,Electronics
C38,P27,170.75,2023-11-06,Electronics
C471,P35,355.64,2023-11-03,Home & Garden
C30,P1,176.32,2023-11-04,Home & Garden
C94,P26,371.84,2023-04-16,Beauty
C413,P8,12.02,2023-01-16,Home & Garden
C496,P44,228.18,2023-07-30,Electronics
C319,P37,232.84,2023-10-19,Home & Garden
C25,P9,216.34,2023-06-05,Sports
C152,P40,348.34,2023-08-16,Beauty
C381,P49,64.64,2023-07-09,Sports
C28,P46,410.53,2023-03-22,Clothing
C253,P20,477.08,2023-01-12,Clothing
C321,P23,54.72,2023-06-19,Home & Garden
C212,P10,366.61,2023-06-29,Electronics
C464,P15,341.54,2023-10-14,Electronics
C90,P4,236.14,2023-02-19,Electronics
C346,P9,104.55,2023-09-05,Sports
C336,P28,96.63,2023-03-22,Sports
C142,P19,73.59,2023-07-02,Clothing
C488,P16,480.43,2023-09-26,Clothing
C72,P23,352.92,2023-11-11,Home & Garden
C139,P45,346.33,2023-03-30,Home & Garden
C406,P22,491.18,2023-06-20,Electronics
C92,P5,406.34,2023-04-14,Sports
C202,P14,434.3,2023-11-21,Sports
C53,P28,288.44,2023-02-09,Sports
C295,P42,81.13,2023-02-05,Clothing
C193,P17,243.84,2023-03-06,Home & Garden
C81,P21,486.04,2023-03-03,Beauty
C405,P3,83.63,2023-07-18,Electronics
C97,P42,313.08,2023-06-23,Clothing
C461,P26,388.52,2023-09-28,Beauty
C155,P31,110.45,2023-10-25,Beauty
C164,P30,111.36,2023-07-30,Clothing
C467,P17,373.11,2023-08-20,Home & Garden
C334,P29,186.71,2023-07-17,Electronics
C242,P2,14.29,2023-06-25,Sports
C299,P17,391.26,2023-12-25,Home & Garden
C17,P15,196.98,2023-02-16,Electronics
C494,P7,165.3,2023-08-09,Electronics
C37,P12,393.15,2023-12-09,Home & Garden
C177,P1,434.15,2023-02-20,Home & Garden
C127,P2,45.88,2023-03-29,Sports
C402,P11,201.91,2023-08-04,Electronics
C15,P47,299.35,2023-03-27,Sports
C323,P1,194.39,2023-12-31,Home & Garden
C136,P34,319.45,2023-11-26,Clothing
C206,P3,255.25,2023-05-06,Electronics
C79,P25,330.9,2023-06-21,Sports
C361,P28,242.17,2023-03-28,Sports
C77,P29,158.22,2023-07-13,Electronics
C469,P3,117.75,2023-12-17,Electronics
C140,P6,438.35,2023-03-13,Home & Garden
C286,P13,177.68,2023-07-21,Sports
C21,P28,129.22,2023-07-13,Sports
C409,P27,463.34,2023-03-15,Electronics
C415,P34,112.16,2023-04-25,Clothing
C220,P24,219.55,2023-03-30,Clothing
C274,P26,353.72,2023-12-15,Beauty
C184,P27,166.99,2023-01-07,Electronics
C164,P22,162.44,2023-08-11,Electronics
C330,P32,70.33,2023-03-03,Clothing
C185,P48,325.8,2023-02-15,Home & Garden
C319,P34,241.21,2023-04-17,Clothing
C256,P25,369.98,2023-11-03,Sports
C11,P49,192.09,2023-09-17,Sports
C240,P3,144.19,2023-11-14,Electronics
C334,P30,158.34,2023-10-14,Clothing
C471,P15,425.12,2023-04-14,Electronics
C221,P30,249.5,2023-11-04,Clothing
C405,P12,493.09,2023-05-18,Home & Garden
C398,P25,282.73,2023-09-13,Sports
C379,P26,142.9,2023-12-27,Beauty
C377,P49,447.13,2023-04-15,Sports
C19,P13,186.33,2023-07-08,Sports
C146,P48,412.45,2023-01-26,Home & Garden
C171,P34,166.12,2023-04-05,Clothing
C421,P12,130.57,2023-08-01,Home & Garden
C131,P22,226.07,2023-01-24,Electronics
C272,P10,411.61,2023-12-23,Electronics
C233,P42,319.25,2023-11-30,Clothing
C397,P20,38.28,2023-11-08,Clothing
C78,P39,31.75,2023-11-12,Beauty
C89,P12,301.37,2023-08-15,Home & Garden
C315,P23,346.86,2023-05-04,Home & Garden
C19,P46,453.51,2023-09-02,Clothing
C385,P32,338.75,2023-04-01,Clothing
C73,P21,223.78,2023-09-27,Beauty
C123,P35,106.54,2023-03-29,Home & Garden
C116,P23,248.87,2023-01-14,Home & Garden
C391,P26,22.28,2023-10-26,Beauty
C322,P14,347.77,2023-05-01,Sports
C409,P2,375.41,2023-09-22,Sports
C293,P19,48.22,2023-10-15,Clothing
C173,P40,250.09,2023-01-19,Beauty
C158,P12,170.9,2023-01-26,Home & Garden
C356,P28,134.21,2023-09-30,Sports
C28,P6,465.93,2023-08-02,Home & Garden
C101,P12,252.98,2023-04-28,Home & Garden
C231,P45,488.27,2023-05-31,Home & Garden
C126,P26,446.68,2023-12-02,Beauty
C115,P13,199.63,2023-12-26,Sports
C411,P49,373.6,2023-03-11,Sports
C19,P35,494.33,2023-08-10,Home & Garden
C369,P5,344.32,2023-07-08,Sports
C139,P25,79.95,2023-11-24,Sports
C85,P7,232.88,2023-09-17,Electronics
C310,P33,289.05,2023-02-11,Home & Garden
C267,P31,181.73,2023-07-22,Beauty
C497,P41,303.79,2023-01-31,Beauty
C122,P28,353.96,2023-02-04,Sports
C360,P36,291.08,2023-07-06,Beauty
C273,P8,171.76,2023-05-21,Home & Garden
C136,P34,175.77,2023-07-16,Clothing
C92,P12,62.82,2023-04-06,Home & Garden
C322,P17,91.76,2023-07-14,Home & Garden
C353,P32,312.35,2023-09-23,Clothing
C499,P29,79.31,2023-06-21,Electronics
C136,P48,28.12,2023-03-07,Home & Garden
C129,P21,350.7,2023-07-03,Beauty
C297,P3,347.93,2023-08-20,Electronics
C82,P19,146.33,2023-06-03,Clothing
C274,P40,166.49,2023-06-20,Beauty
C294,P27,197.95,2023-08-06,Electronics
C212,P30,16.54,2023-04-07,Clothing
C233,P25,331.13,2023-02-13,Sports
C33,P47,203.1,2023-06-28,Sports
C111,P25,462.84,2023-07-23,Sports
C296,P17,257.42,2023-04-21,Home & Garden
C171,P37,248.34,2023-12-31,Home & Garden
C261,P22,424.48,2023-03-21,Electronics
C297,P7,325.43,2023-11-19,Electronics
C219,P44,315.09,2023-07-31,Electronics
C161,P9,470.25,2023-02-28,Sports
C464,P32,102.27,2023-01-22,Clothing
C26,P26,405.0,2023-04-12,Beauty
C288,P27,132.39,2023-10-31,Electronics
C429,P37,138.35,2023-06-07,Home & Garden
C230,P15,183.73,2023-07-24,Electronics
C179,P6,267.93,2023-12-03,Home & Garden
C497,P7,189.28,2023-05-17,Electronics
C317,P29,304.07,2023-06-07,Electronics
C109,P35,305.04,2023-06-16,Home & Garden
C261,P2,89.76,2023-07-02,Sports
C460,P23,165.07,2023-01-29,Home & Garden
C124,P43,142.79,2023-10-06,Beauty
C375,P10,41.95,2023-06-27,Electronics
C382,P50,79.08,2023-11-12,Home & Garden
C399,P7,113.43,2023-12-04,Electronics
C225,P38,165.39,2023-08-06,Sports
C17,P7,70.16,2023-01-05,Electronics
C500,P5,397.11,2023-08-09,Sports
C35,P48,367.26,2023-02-17,Home & Garden
C15,P49,337.12,2023-11-13,Sports
C338,P19,431.08,2023-05-09,Clothing
C337,P26,90.97,2023-03-26,Beauty
C15,P46,244.15,2023-10-19,Clothing
C203,P22,76.84,2023-04-07,Electronics
C173,P33,247.62,2023-12-18,Home & Garden
C495,P11,15.25,2023-08-18,Electronics
C53,P46,339.7,2023-11-17,Clothing
C465,P42,232.02,2023-10-29,Clothing
C265,P31,73.66,2023-08-25,Beauty
C28,P33,373.39,2023-10-21,Home & Garden
C14,P7,422.11,2023-01-30,Electronics
C327,P16,50.15,2023-01-16,Clothing
C248,P2,40.02,2023-02-09,Sports
C395,P26,195.61,2023-02-26,Beauty
C27,P45,233.56,2023-01-05,Home & Garden
C409,P49,163.22,2023-08-15,Sports
C336,P24,471.77,2023-09-12,Clothing
C493,P16,443.75,2023-10-11,Clothing
C69,P30,76.13,2023-08-17,Clothing
C372,P22,144.43,2023-05-19,Electronics
C317,P44,181.93,2023-10-15,Electronics
C151,P11,166.69,2023-05-01,Electronics
C276,P35,244.09,2023-07-22,Home & Garden
C312,P39,286.28,2023-11-18,Beauty
C94,P18,208.65,2023-06-09,Home & Garden
C391,P30,417.94,2023-06-30,Clothing
C10,P1,264.63,2023-10-01,Home & Garden
C84,P20,50.16,2023-01-11,Clothing
C220,P44,298.67,2023-05-21,Electronics
C385,P43,92.56,2023-03-11,Beauty
C486,P39,307.83,2023-05-31,Beauty
C424,P18,329.8,2023-07-22,Home & Garden
C46,P47,458.71,2023-11-16,Sports
C423,P28,343.53,2023-01-15,Sports
C343,P15,110.98,2023-09-30,Electronics
C159,P40,21.43,2023-10-13,Beauty
C483,P49,362.35,2023-10-24,Sports
C248,P2,464.63,2023-04-13,Sports
C389,P27,290.31,2023-12-01,Electronics
C112,P11,170.92,2023-11-22,Electronics
C465,P31,11.36,2023-12-13,Beauty
C181,P15,184.57,2023-12-09,Electronics
C31,P23,179.22,2023-08-29,Home & Garden
C285,P9,477.43,2023-04-01,Sports
C162,P41,126.93,2023-04-29,Beauty
C19,P31,276.75,2023-10-24,Beauty
C22,P17,467.29,2023-01-09,Home & Garden
C500,P2,456.51,2023-02-05,Sports
C11,P45,106.18,2023-07-01,Home & Garden
C493,P16,418.55,2023-07-12,Clothing
C136,P31,75.85,2023-12-19,Beauty
C482,P4,239.39,2023-12-14,Electronics
C327,P8,406.87,2023-05-25,Home & Garden
C196,P1,213.55,2023-07-13,Home & Garden
C114,P14,220.47,2023-01-28,Sports
C81,P40,114.96,2023-01-27,Beauty
C228,P50,458.66,2023-01-31,Home & Garden
C250,P21,466.58,2023-04-19,Beauty
C217,P35,278.19,2023-09-30,Home & Garden
C442,P37,178.66,2023-09-30,Home & Garden
C159,P19,448.16,2023-10-31,Clothing
C367,P29,90.35,2023-03-08,Electronics
C409,P46,201.64,2023-10-08,Clothing
C197,P21,441.19,2023-11-01,Beauty
C356,P33,257.6,2023-09-08,Home & Garden
C343,P6,491.6,2023-11-09,Home & Garden
C493,P21,425.27,2023-02-08,Beauty
C377,P13,172.8,2023-05-08,Sports
C228,P29,33.4,2023-05-29,Electronics
C279,P2,403.36,2023-05-06,Sports
C48,P17,42.41,2023-06-01,Home & Garden
C455,P3,455.99,2023-01-08,Electronics
C428,P9,180.72,2023-02-07,Sports
C130,P24,82.48,2023-01-17,Clothing
C447,P49,44.4,2023-10-12,Sports
C212,P6,284.21,2023-05-03,Home & Garden
C286,P18,152.63,2023-04-02,Home & Garden
C62,P25,130.88,2023-11-22,Sports
C230,P47,148.88,2023-01-27,Sports
C310,P41,320.55,2023-09-28,Beauty
C253,P50,109.53,2023-05-25,Home & Garden
C204,P17,153.19,2023-03-18,Home & Garden
C396,P16,291.31,2023-02-03,Clothing
C269,P25,326.16,2023-10-30,Sports
C64,P25,370.96,2023-05-10,Sports
C25,P31,337.12,2023-08-30,Beauty
C62,P6,333.82,2023-12-13,Home & Garden
C179,P25,12.3,2023-05-08,Sports
C320,P36,150.22,2023-04-02,Beauty
C444,P37,230.56,2023-09-24,Home & Garden
C232,P41,395.42,2023-11-05,Beauty
C247,P34,75.26,2023-12-17,Clothing
C150,P23,408.17,2023-01-26,Home & Garden
C465,P31,210.14,2023-04-26,Beauty
C174,P6,253.1,2023-11-28,Home & Garden
C8,P21,411.61,2023-03-19,Beauty
C12,P7,50.39,2023-04-29,Electronics
C235,P18,415.48,2023-01-24,Home & Garden
C294,P31,214.34,2023-11-27,Beauty
C224,P4,413.61,2023-10-16,Electronics
C235,P9,257.86,2023-03-21,Sports
C419,P45,242.15,2023-08-12,Home & Garden
C432,P27,221.85,2023-02-14,Electronics
C407,P23,478.85,2023-09-25,Home & Garden
C109,P27,352.51,2023-11-20,Electronics
C470,P34,171.44,2023-11-28,Clothing
C388,P35,492.07,2023-01-01,Home & Garden
C296,P26,307.07,2023-12-13,Beauty
C202,P23,267.39,2023-04-10,Home & Garden
C22,P16,130.19,2023-07-27,Clothing
C326,P9,14.68,2023-04-19,Sports
C148,P26,386.91,2023-11-28,Beauty
C450,P24,174.48,2023-12-02,Clothing
C9,P33,34.11,2023-01-23,Home & Garden
C160,P15,153.54,2023-03-26,Electronics
C96,P32,372.58,2023-02-28,Clothing
C500,P38,228.83,2023-08-01,Sports
C393,P25,424.97,2023-02-06,Sports
C243,P32,410.94,2023-09-09,Clothing
C335,P38,342.22,2023-12-26,Sports
C258,P21,86.78,2023-06-13,Beauty
C150,P48,103.49,2023-01-13,Home & Garden
C178,P26,175.75,2023-06-26,Beauty
C365,P10,443.53,2023-08-31,Electronics
C409,P22,236.45,2023-04-27,Electronics
C200,P28,222.4,2023-06-27,Sports
C352,P17,152.14,2023-11-23,Home & Garden
C121,P32,365.91,2023-06-13,Clothing
C75,P46,287.69,2023-05-21,Clothing
C433,P14,18.89,2023-12-14,Sports
C52,P11,103.54,2023-08-30,Electronics
C104,P43,346.98,2023-09-01,Beauty
C345,P17,331.64,2023-09-24,Home & Garden
C463,P27,59.6,2023-05-09,Electronics
C40,P49,353.22,2023-10-10,Sports
C35,P44,248.79,2023-02-25,Electronics
C63,P4,470.82,2023-08-20,Electronics
C412,P35,129.37,2023-12-31,Home & Garden
C176,P23,374.23,2023-10-27,Home & Garden
C241,P17,209.52,2023-07-14,Home & Garden
C188,P31,211.44,2023-01-13,Beauty
C430,P16,336.66,2023-02-03,Clothing
C246,P12,398.18,2023-09-27,Home & Garden
C118,P12,244.32,2023-01-19,Home & Garden
C143,P38,13.08,2023-01-14,Sports
C62,P34,432.48,2023-07-23,Clothing
C203,P11,312.92,2023-06-27,Electronics
C93,P23,19.86,2023-02-14,Home & Garden
C125,P34,23.57,2023-01-07,Clothing
C228,P35,88.19,2023-03-16,Home & Garden
C348,P37,319.84,2023-01-30,Home & Garden
C360,P30,172.54,2023-08-26,Clothing
C467,P22,251.59,2023-11-10,Electronics
C101,P27,210.54,2023-01-30,Electronics
C143,P32,267.48,2023-02-17,Clothing
C443,P48,232.14,2023-01-01,Home & Garden
C158,P37,237.14,2023-06-18,Home & Garden
C266,P44,188.08,2023-09-19,Electronics
C185,P44,429.31,2023-08-20,Electronics
C281,P3,317.36,2023-03-30,Electronics
C214,P38,459.21,2023-02-19,Sports
C137,P19,427.44,2023-09-17,Clothing
C323,P5,185.02,2023-10-02,Sports
C305,P14,71.02,2023-11-19,Sports
C429,P2,277.36,2023-05-29,Sports
C191,P33,479.99,2023-07-14,Home & Garden
C127,P1,267.21,2023-03-26,Home & Garden
C334,P9,360.21,2023-08-23,Sports
C482,P31,150.68,2023-01-15,Beauty
C75,P6,353.15,2023-01-04,Home & Garden
C156,P40,138.66,2023-02-28,Beauty
C356,P27,117.54,2023-01-02,Electronics
C144,P46,339.81,2023-12-18,Clothing
C357,P25,303.64,2023-03-21,Sports
C66,P13,498.07,2023-02-14,Sports
C102,P6,492.05,2023-06-04,Home & Garden
C393,P38,251.39,2023-08-22,Sports
C162,P41,461.85,2023-07-11,Beauty
C261,P7,310.59,2023-10-15,Electronics
C248,P14,108.72,2023-04-28,Sports
C51,P35,340.23,2023-06-21,Home & Garden
C294,P43,180.79,2023-12-01,Beauty
C337,P34,23.47,2023-01-16,Clothing
C249,P33,341.38,2023-07-18,Home & Garden
C299,P11,52.25,2023-03-16,Electronics
C465,P11,282.47,2023-04-14,Electronics
C384,P41,218.16,2023-12-04,Beauty
C158,P39,353.72,2023-03-25,Beauty
C447,P38,291.22,2023-02-22,Sports
C187,P22,257.22,2023-01-05,Electronics
C340,P22,75.98,2023-07-19,Electronics
C48,P42,305.69,2023-06-01,Clothing
C376,P39,90.36,2023-03-11,Beauty
C380,P26,491.89,2023-11-24,Beauty
C351,P34,97.41,2023-07-05,Clothing
C425,P8,426.15,2023-03-31,Home & Garden
C157,P11,200.53,2023-04-16,Electronics
C134,P16,69.42,2023-04-25,Clothing
C93,P33,497.06,2023-12-29,Home & Garden
C130,P16,130.98,2023-06-18,Clothing
C277,P20,416.36,2023-02-17,Clothing
C339,P22,66.7,2023-05-17,Electronics
C238,P23,397.79,2023-05-10,Home & Garden
C302,P39,496.1,2023-03-16,Beauty
C335,P43,25.4,2023-02-07,Beauty
C385,P45,181.94,2023-10-04,Home & Garden
C183,P21,50.51,2023-02-21,Beauty
C487,P46,227.66,2023-04-11,Clothing
C377,P37,12.37,2023-02-08,Home & Garden
C403,P6,334.05,2023-01-07,Home & Garden
C451,P27,322.47,2023-08-20,Electronics
C338,P44,450.28,2023-10-30,Electronics
C62,P41,46.15,2023-04-05,Beauty
C425,P31,256.41,2023-01-30,Beauty
C208,P20,150.09,2023-01-16,Clothing
C329,P8,334.78,2023-08-07,Home & Garden
C477,P35,293.09,2023-02-09,Home & Garden
C280,P3,414.1,2023-04-20,Electronics
C234,P4,310.02,2023-10-25,Electronics
C446,P12,329.08,2023-09-14,Home & Garden
C479,P18,17.86,2023-07-28,Home & Garden
C343,P23,374.69,2023-09-08,Home & Garden
C382,P14,372.02,2023-01-03,Sports
C438,P17,80.08,2023-05-19,Home & Garden
C280,P8,203.18,2023-11-28,Home & Garden
C213,P12,491.24,2023-11-11,Home & Garden
C247,P43,80.31,2023-11-14,Beauty
C462,P48,321.13,2023-05-06,Home & Garden
C309,P36,26.38,2023-04-25,Beauty
C352,P4,229.24,2023-07-07,Electronics
C246,P24,236.75,2023-02-02,Clothing
C246,P10,235.01,2023-11-29,Electronics
C237,P5,164.13,2023-07-30,Sports
C378,P30,87.73,2023-03-21,Clothing
C315,P4,285.99,2023-02-16,Electronics
C155,P39,481.8,2023-04-04,Beauty
C368,P9,219.46,2023-10-16,Sports
C171,P25,93.17,2023-09-03,Sports
C58,P2,390.34,2023-02-11,Sports
C192,P9,221.71,2023-05-18,Sports
C282,P42,371.53,2023-02-19,Clothing
C298,P9,398.6,2023-01-07,Sports
C227,P13,157.17,2023-02-18,Sports
C199,P22,176.5,2023-03-03,Electronics
C366,P38,263.92,2023-02-11,Sports
C291,P25,211.19,2023-07-30,Sports
C485,P4,131.96,2023-07-03,Electronics
C477,P9,453.5,2023-10-20,Sports
C116,P10,20.3,2023-04-06,Electronics
C329,P36,230.78,2023-04-19,Beauty
C283,P36,382.08,2023-02-22,Beauty
C122,P25,454.04,2023-01-08,Sports
C326,P5,144.33,2023-11-04,Sports
C182,P7,191.74,2023-11-13,Electronics
C36,P18,296.89,2023-09-16,Home & Garden
C267,P16,454.95,2023-09-05,Clothing
C5,P31,244.14,2023-07-03,Beauty
C311,P48,81.04,2023-08-13,Home & Garden
C369,P42,366.98,2023-03-09,Clothing
C265,P29,144.43,2023-11-06,Electronics
C403,P29,231.42,2023-06-03,Electronics
C338,P3,220.95,2023-11-25,Electronics
C168,P49,294.97,2023-12-25,Sports
C98,P36,15.82,2023-03-29,Beauty
C92,P47,129.82,2023-07-08,Sports
C410,P36,317.45,2023-10-05,Beauty
C332,P12,368.1,2023-05-11,Home & Garden
C382,P33,266.58,2023-11-14,Home & Garden
C240,P32,136.26,2023-05-20,Clothing
C310,P46,177.74,2023-07-14,Clothing
C193,P30,27.51,2023-02-23,Clothing
C274,P7,246.94,2023-10-28,Electronics
C43,P29,272.11,2023-11-29,Electronics
C239,P31,207.83,2023-03-30,Beauty
C144,P25,199.17,2023-07-16,Sports
C85,P44,112.93,2023-06-23,Electronics
C29,P15,263.35,2023-06-19,Electronics
C455,P35,78.89,2023-11-28,Home & Garden
C162,P6,217.59,2023-04-27,Home & Garden
C339,P22,84.62,2023-01-15,Electronics
C269,P34,481.95,2023-09-16,Clothing
C317,P42,458.51,2023-11-23,Clothing
C447,P36,232.43,2023-07-25,Beauty
C4,P28,445.42,2023-03-27,Sports
C162,P25,143.6,2023-05-29,Sports
C301,P16,18.38,2023-01-20,Clothing
C27,P19,482.1,2023-12-17,Clothing
C349,P20,231.68,2023-12-01,Clothing
C44,P2,385.9,2023-05-25,Sports
C244,P1,444.62,2023-01-13,Home & Garden
C44,P4,459.08,2023-06-28,Electronics
C115,P1,442.65,2023-02-10,Home & Garden
C409,P20,126.8,2023-08-27,Clothing
C211,P9,232.98,2023-04-02,Sports
C434,P26,496.06,2023-11-22,Beauty
C361,P12,309.08,2023-02-20,Home & Garden
C441,P22,201.21,2023-05-19,Electronics
C87,P25,113.5,2023-01-05,Sports
C37,P16,417.33,2023-10-11,Clothing
C213,P23,367.75,2023-10-28,Home & Garden
C379,P2,259.25,2023-02-16,Sports
C312,P7,73.74,2023-12-25,Electronics
C327,P16,336.08,2023-05-21,Clothing
C38,P43,197.03,2023-04-08,Beauty
C226,P12,66.83,2023-06-22,Home & Garden
C114,P34,370.93,2023-01-30,Clothing
C410,P31,332.63,2023-12-23,Beauty
C153,P9,294.2,2023-12-21,Sports
C328,P6,50.54,2023-12-07,Home & Garden
C409,P15,350.4,2023-09-05,Electronics
C78,P30,379.54,2023-07-29,Clothing
C151,P41,181.4,2023-10-12,Beauty
C264,P48,291.66,2023-03-07,Home & Garden
C158,P50,426.92,2023-09-25,Home & Garden
C62,P29,114.0,2023-05-06,Electronics
C354,P27,121.21,2023-07-07,Electronics
C53,P2,60.78,2023-05-11,Sports
C330,P34,123.08,2023-06-27,Clothing
C499,P11,184.09,2023-01-20,Electronics
C476,P7,415.0,2023-12-12,Electronics
C58,P5,346.02,2023-06-29,Sports
C433,P26,455.06,2023-04-30,Beauty
C351,P4,475.37,2023-11-29,Electronics
C273,P1,231.63,2023-08-15,Home & Garden
C176,P26,127.35,2023-01-03,Beauty
C494,P11,28.16,2023-06-19,Electronics
C165,P37,154.0,2023-07-19,Home & Garden
C392,P22,59.13,2023-01-03,Electronics
C58,P10,298.66,2023-10-10,Electronics
C457,P50,402.12,2023-09-19,Home & Garden
C273,P35,401.36,2023-04-10,Home & Garden
C62,P50,457.63,2023-07-05,Home & Garden
C333,P47,30.03,2023-09-02,Sports
C372,P43,384.14,2023-04-29,Beauty
C186,P4,451.03,2023-04-29,Electronics
C203,P7,337.57,2023-02-11,Electronics
C239,P11,465.05,2023-12-28,Electronics
C284,P12,188.8,2023-11-08,Home & Garden
C297,P23,71.6,2023-06-29,Home & Garden
C441,P5,254.64,2023-08-28,Sports
C380,P28,345.39,2023-01-14,Sports
C426,P11,68.48,2023-07-08,Electronics
C401,P4,155.97,2023-12-26,Electronics
C443,P13,49.48,2023-11-30,Sports
C166,P8,413.08,2023-04-17,Home & Garden
C448,P42,428.7,2023-11-10,Clothing
C439,P31,250.23,2023-08-06,Beauty
C460,P21,102.1,2023-10-01,Beauty
C169,P3,420.96,2023-03-06,Electronics
C224,P45,297.75,2023-11-13,Home & Garden
C195,P48,123.54,2023-04-30,Home & Garden
C204,P10,249.57,2023-07-24,Electronics
C209,P43,152.42,2023-02-05,Beauty
C188,P5,115.99,2023-03-26,Sports
C429,P50,217.24,2023-09-04,Home & Garden
C183,P3,339.32,2023-05-30,Electronics
